Handle,SKU,Name,Category,Description,Sold by weight,Option 1 name,Option 1 value,Option 2 name,Option 2 value,Option 3 name,Option 3 value,Cost,Barcode,SKU of included item,Quantity of included item,Track stock,Use production,Supplier,Purchase cost,Available for sale [JERGUN CRAFT],Price [JERGUN CRAFT],In stock [JERGUN CRAFT],Low stock [JERGUN CRAFT],Optimal stock [JERGUN CRAFT]
rayong-craft-spirits(น้ำตาลดอกมะพร้าว),10369,RAYONG CRAFT Spirits(น้ำตาลดอกมะพร้าว),สุราชุมชน,,N,,,,,,,565.00,JC10369,,,Y,,บริษัท ระยองพรีเมียมคราฟต์ สปิริตส์ จำกัด,565.00,Y,790.00,4.000,6.000,12.000
rmps-vint-bourbon-cabernet-750ml,10579,RMPS VINT BOURBON CABERNET 750ML,ไวน์,,N,,,,,,,1018.64,086003780217,,,Y,,บริษัท แอมโบรส ไวน์ จำกัด,1018.64,Y,1199.00,11.000,6.000,12.000
rmps-vint-rum-merlot-750ml,10614,RMPS VINT RUM MERLOT 750ML,ไวน์,,N,,,,,,,1018.64,086003780316,,,Y,,บริษัท แอมโบรส ไวน์ จำกัด,1018.64,Y,1199.00,11.000,6.000,12.000
rmps-vint-rye-red-blend-750-ml,10944,RMPS VINT RYE RED BLEND 750 ML,ไวน์,,N,,,,,,,1018.64,086003780323,,,Y,,บริษัท แอมโบรส ไวน์ จำกัด,1018.64,Y,1199.00,12.000,6.000,12.000
rmps.-vint-red-blend-750ml,10963,RMPS. VINT RED BLEND 750ML,ไวน์,,N,,,,,,,791.80,086003904064,,,Y,,บริษัท แอมโบรส ไวน์ จำกัด,791.80,Y,989.00,3.000,3.000,6.000
rmps.vint-cabernet-750-ml,10957,RMPS.VINT CABERNET 750 ml,ไวน์,,N,,,,,,,798.47,086003061910,,,Y,,บริษัท แอมโบรส ไวน์ จำกัด,798.47,Y,989.00,9.000,3.000,3.000
rmps.vint-merlot-750-ml,10958,RMPS.VINT MERLOT 750 ml,ไวน์,,N,,,,,,,791.80,086003000421,,,Y,,บริษัท แอมโบรส ไวน์ จำกัด,791.80,Y,989.00,8.000,3.000,3.000
rmps.vint-pinot-noir-750-ml,10956,RMPS.VINT PINOT NOIR 750 ml,ไวน์,,N,,,,,,,791.80,086003091931,,,Y,,บริษัท แอมโบรส ไวน์ จำกัด,791.80,Y,989.00,4.000,3.000,6.000
robert-mondavi-napa-cabernet'21-750-ml,10412,Robert Mondavi Napa Cabernet'21 750 ml,ไวน์,,N,,,,,,,1789.40,086003051843,,,Y,,บริษัท แอมโบรส ไวน์ จำกัด,1789.40,Y,2099.00,10.000,3.000,6.000
robert-mondavi-napa-red-blend-750-ml,10425,Robert Mondavi Napa Red Blend 750 ml,ไวน์,,N,,,,,,,1789.40,083085221416,,,Y,,บริษัท แอมโบรส ไวน์ จำกัด,1789.40,Y,2099.00,11.000,3.000,3.000
rogue-dead-guy-pilsner-5.0%-355ml.,10628,Rogue Dead Guy Pilsner 5.0% 355ml.,เบียร์คราฟท์,,N,,,,,,,139.00,876529002555,,,Y,,"BEERVANA (THAILAND) CO., LTD.",139.00,Y,180.00,4.000,3.000,6.000
rogue-dreamland-5.0%-355ml.,10630,Rogue Dreamland 5.0% 355ml.,เบียร์คราฟท์,,N,,,,,,,150.00,876529000001,,,Y,,"BEERVANA (THAILAND) CO., LTD.",150.00,Y,195.00,1.000,3.000,6.000
rogue-honey-kolsch-5.0%-355ml.,10629,Rogue Honey kolsch 5.0% 355ml.,เบียร์คราฟท์,,N,,,,,,,150.00,876529000117,,,Y,,"BEERVANA (THAILAND) CO., LTD.",150.00,Y,195.00,0.000,3.000,6.000
royal-carlston-whiskey-700ml.,10856,Royal Carlston Whiskey 700ML.,เหล้านำเข้า,,N,,,,,,,321.96,8854116000117,,,Y,,บริษัท ไวน์ แอนด์ สปิริท ดิสทริบิวชั่น จำกัด,321.96,Y,399.00,0.000,6.000,12.000
rurnours-dry-red-75-cl.,10781,Rurnours Dry Red 750 ml.,ไวน์,,N,,,,,,,260.00,9313748032235,,,Y,,บริษัท ทัช คอมเมอร์เชียล โฮลดิ้ง จำกัด,260.00,Y,299.00,9.000,3.000,6.000
rurnours-dry-white-75-cl.,10782,Rurnours Dry White 750 ml.,ไวน์,,N,,,,,,,260.00,9313748032242,,,Y,,บริษัท ทัช คอมเมอร์เชียล โฮลดิ้ง จำกัด,260.00,Y,299.00,13.000,3.000,6.000
สบาย-สบ๊าย-700ml,10041,Sabye-Sbai ShoChu 28%Alc Classic Bottle 700 ml,สุราชุมชน,,N,,,,,,,308.33,JC10041,,,Y,,สบายสบ๊าย,308.33,Y,399.00,0.000,6.000,12.000
sabye-sbai-shochu-28%alc-premium-bottle,10371,Sabye-Sbai ShoChu 28%Alc Premium Bottle 750 ml,สุราชุมชน,,N,,,,,,,428.33,JC10371,,,Y,,สบายสบ๊าย,428.33,Y,549.00,8.000,6.000,12.000
saku-origi-white-spirit-330ml,10524,SAKU Origi white spirit 330ml,สุราชุมชน,,N,,,,,,,203.33,JC10524,,,Y,,บริษัท วอดก้าเขาใหญ่(ประเทศไทย) จำกัด,203.33,Y,299.00,0.000,6.000,12.000
sandport-broken-sword,10734,Sandport Broken Sword 330 ml,เบียร์คราฟท์,,N,,,,,,,175.00,JC10734,,,Y,,บริษัท กรุ๊ปบี จำกัด,175.00,Y,240.00,3.000,3.000,6.000
sandport-samakkee-lager,10384,Sandport Samakkee Lager 490 ml,เบียร์คราฟท์,,N,,,,,,,119.00,8855796039534,,,Y,,บริษัท กรุ๊ปบี จำกัด,119.00,Y,160.00,5.000,3.000,6.000
สังเวียน-700-ml,10278,SANGVEIN สังเวียน 700 ml,สุราชุมชน,,N,,,,,,,509.00,8858802499698,,,Y,,บริษัท กรุ๊ปบี จำกัด,0.00,Y,690.00,8.000,6.000,12.000
สละโสด-330ml,10501,Sarasod สละโสด 330ml,เบียร์คราฟท์,,N,,,,,,,123.89,8857129201014,,,Y,,สละโสดเบียร์,123.89,Y,155.00,0.000,12.000,24.000
set-happy-birthday-(3-ขวด),10893,Set Happy birthday (3 ขวด),เบียร์คราฟท์,,N,,,,,,,0.00,JC10893,,,N,,,,Y,399.00,,,
set-linedemans-1,10889,Set Lindemans A,เบียร์คราฟท์,,N,,,,,,,,JC10889,10503,1.000,N,N,,,Y,599.00,,,
,,,,,,,,,,,,,,10307,1.000,,,,,,,,,
,,,,,,,,,,,,,,10308,1.000,,,,,,,,,
set-lindemans-b,10890,Set Lindemans B,เบียร์คราฟท์,,N,,,,,,,,JC10890,10308,1.000,N,N,,,Y,599.00,,,
,,,,,,,,,,,,,,10503,1.000,,,,,,,,,
,,,,,,,,,,,,,,10307,1.000,,,,,,,,,
set-lindemans-c,10891,Set Lindemans C,เบียร์คราฟท์,,N,,,,,,,,JC10891,10308,2.000,N,N,,,Y,599.00,,,
,,,,,,,,,,,,,,10307,1.000,,,,,,,,,
,,,,,,,,,,,,,,10503,1.000,,,,,,,,,
set-lindemans-d,10892,Set Lindemans D,เบียร์คราฟท์,,N,,,,,,,,JC10892,10308,2.000,N,N,,,Y,599.00,,,
,,,,,,,,,,,,,,10307,1.000,,,,,,,,,
,,,,,,,,,,,,,,10305,1.000,,,,,,,,,
set-peninsula,10999,Set Peninsula,สุราชุมชน,,N,,,,,,,,JC10999,10995,2.000,N,N,,,Y,790.00,,,
set-the-spirit-of-chairaphum-330-ml.,10863,Set the spirit of chaiyaphum 330 ml.,สุราชุมชน,,N,,,,,,,900.00,JC10863,,,Y,,หจก เดอะ สปริต ออฟ ชัยภูมิ ดิซทีลเลอรี่,900.00,Y,1190.00,0.000,5.000,10.000
twi-pack,10931,Set Twin pack (Nakin & Anong 330 ml),สุราชุมชน,,N,,,,,,,823.00,JC10931,,,Y,,นาคินทร์ เบฟเวอเรจ (สำนักงานใหญ่),823.00,Y,999.00,0.000,5.000,10.000
set-ข้าวหอมชัยภูมิ-330ml.,10772,set ข้าวหอมชัยภูมิ 330ML.,สุราชุมชน,,N,,,,,,,,JC10772,10771,1.000,N,N,,,Y,540.00,,,
,,,,,,,,,,,,,,10280,1.000,,,,,,,,,
set-อ้อยอิ่ง-1,11002,Set จินตะหลา 330ml,สุราชุมชน,,N,,,,,,,,JC11002,10998,2.000,N,N,,,Y,1090.00,,,
set-ช้างแกลบ,10173,Set ช้างแกลบ,สุราชุมชน,,N,,,,,,,,jc10173,10994,2.000,N,N,,,Y,790.00,,,
set-ซอดแจ้ง,10864,set ซอดแจ้ง,สุราชุมชน,,N,,,,,,,1085.40,JC10864,,,Y,,บริษัท ดริ้งก์ไว๊ซ์ จำกัด,1085.40,Y,1599.00,0.000,4.000,6.000
set-นางเรียม,11000,Set นางเรียม,สุราชุมชน,,N,,,,,,,,JC11000,10996,2.000,N,N,,,Y,590.00,,,
set-พิคมีซาวครีม-แอนด์-ออเนี่ยน-&-แรนซ์-1แถม1,10801,SET พิคมีซาวครีม แอนด์ ออเนี่ยน & แรนซ์ 1แถม1,ลดราคา,,N,,,,,,,0.00,JC10801,,,N,,,,Y,35.00,,,
set-พิคมีพิซซ่า-&-เชดด้าชีส-1แถม1,10799,SET พิคมีพิซซ่า & เชดด้าชีส 1แถม1,ลดราคา,,N,,,,,,,0.00,JC10799,,,N,,,,Y,35.00,,,
set-พิคมีออริจินัล-&-แรนซ์-1แถม1,10802,SET พิคมีออริจินัล & แรนซ์ 1แถม1,ลดราคา,,N,,,,,,,0.00,JC10802,,,N,,,,Y,35.00,,,
set-สุราข้าวหอมชัยภูมิ,10248,SET สุราข้าวหอมชัยภูมิ 700ml,สุราชุมชน,,N,,,,,,,,JC10248,10661,1.000,N,N,,,Y,890.00,,,
,,,,,,,,,,,,,,10279,1.000,,,,,,,,,
set-อ้อยอิ่ง,11001,Set อ้อยอิ่ง,สุราชุมชน,,N,,,,,,,,JC11001,10997,2.000,N,N,,,Y,590.00,,,
แก้ว-craftmhan-tumbler-565-ml,10868,Set แก้ว CRAFTMHAN TUMBLER 565 ml (2 ใบ),ของที่ระลึก,,N,,,,,,,131.00,JC10868,,,Y,,บริษัท โอเชียนกลาส จํากัด,131.00,Y,199.00,23.000,36.000,72.000
แก้ว-munich-beer-mug-355-ml,10870,Set แก้ว MUNICH BEER MUG 355 ml (แก้ว 2 ใบ),ของที่ระลึก,,N,,,,,,,134.00,JC10870,,,Y,,,134.00,Y,249.00,55.000,36.000,72.000
แก้ว-solo-shot-60-ml,10869,Set แก้ว SOLO SHOT 60 ml (แก้ว 4),ของที่ระลึก,,N,,,,,,,108.50,JC10869,,,Y,,,108.50,Y,199.00,18.000,18.000,36.000
setพิคมีพิซซ่า&แรนซ์-1แถม1,10800,SETพิคมีพิซซ่า&แรนซ์ 1แถม1,ลดราคา,,N,,,,,,,0.00,JC10800,,,N,,,,Y,35.00,,,
shady-spot-sakura-pale-ale-can-330ml,10505,Shady Spot Sakura Pale Ale Can 330ml,เบียร์คราฟท์,,N,,,,,,,138.71,8936212570104,,,Y,,บริษัท เมอรี่ ริช ด๊อก จำกัด,138.71,Y,170.00,3.000,3.000,6.000
shan,10405,SHAN 700 ml,สุราชุมชน,,N,,,,,,,566.00,JC10405,,,Y,,,566.00,Y,849.00,3.000,3.000,6.000
si-cha-pilsner,10471,SI CHA PILSNER 330 ml,เบียร์คราฟท์,,N,,,,,,,137.00,8859695700397,,,Y,,บริษัท เบียร์ทีค จำกัด,137.00,Y,190.00,4.000,3.000,6.000
siam-gin-rum-45%-330ml.,10483,SIAM GIN 45% 330ml.,สุราชุมชน,,N,,,,,,,270.00,8859515900877,,,Y,,บริษัท ซีซีเอ็ม แบรนด์ จำกัด,270.00,Y,299.00,0.000,0.000,5.000
siam-gin-rum-45%-750ml.,10682,SIAM GIN 45% 750ml.,สุราชุมชน,,N,,,,,,,649.00,8859515900808,,,Y,,บริษัท ซีซีเอ็ม แบรนด์ จำกัด,649.00,Y,999.00,6.000,3.000,6.000
siamese-cat-hazy-pale-ale,10624,SIAMESE CAT HAZY PALE ALE 330 ml,เบียร์คราฟท์,,N,,,,,,,175.00,JC10624,,,Y,,บริษัท กรุ๊ปบี จำกัด,175.00,Y,240.00,0.000,3.000,6.000
sisaket-brewery-taisiket-witbier,10959,Sisaket Brewery Taisiket Witbier,เบียร์คราฟท์,,N,,,,,,,145.00,8855796043326,,,Y,,บริษัท กรุ๊ปบี จำกัด,145.00,Y,189.00,2.000,6.000,12.000
sod-chaeng--jin-dong-natham-ซอดแจ้ง-จินดอกไม้ป่า-ดงนาทาม--750-ml,10165,Sod Chaeng  Jin Dong Natham ซอดแจ้ง จินดอกไม้ป่า ดงนาทาม  750 ml,สุราชุมชน,,N,,,,,,,829.24,8859352300151,,,Y,,บริษัท ดริ้งก์ไว๊ซ์ จำกัด,829.24,Y,1290.00,7.000,3.000,6.000
ซอดแจ้ง-ram,10297,Sod Chaeng Coconut Rum ซอดแจ้ง รัมมะพร้าว 750ml,สุราชุมชน,,N,,,,,,,588.84,8859352300090,,,Y,,บริษัท ดริ้งก์ไว๊ซ์ จำกัด,588.84,Y,790.00,7.000,3.000,6.000
ซอดแจ้ง-gin,10296,Sod Chaeng Gin ซอดแจ้งจิน 750 ml,สุราชุมชน,,N,,,,,,,835.99,8859352300076,,,Y,,บริษัท ดริ้งก์ไว๊ซ์ จำกัด,835.99,Y,1290.00,9.000,3.000,6.000
แก้วซอดแจ้ง,10603,Sod Chaeng Glass แก้วซอดแจ้ง,ของที่ระลึก,,N,,,,,,,81.50,JC10603,,,Y,,บริษัท ดริ้งก์ไว๊ซ์ จำกัด,81.50,Y,159.00,21.000,6.000,12.000
ซอดแจ้ง-รัมมะพร้าว,10298,Sod Chaeng Rum ซอดแจ้งรัม 750 ml,สุราชุมชน,,N,,,,,,,537.30,8859352300083,,,Y,,บริษัท ดริ้งก์ไว๊ซ์ จำกัด,537.30,Y,790.00,7.000,3.000,6.000
sora-umeshu-original-15%-750ml,10668,SORA UMESHU ORIGINAL 15% 750ml,สุรา,,N,,,,,,,219.21,8855796015071,,,Y,,หจก. จิระตั้งเจริญ,219.21,Y,289.00,0.000,3.000,6.000
spacecraft-discovery-american-wheat,10108,Spacecraft Discovery American Wheat 330 ml,เบียร์คราฟท์,,N,,,,,,,128.00,8857127664156,,,Y,,บริษัท กรุ๊ปบี จำกัด,128.00,Y,190.00,2.000,3.000,9.000
spacecraft-formular100,10079,Spacecraft Formular100 330 ml,เบียร์คราฟท์,,N,,,,,,,155.00,8857200257176,,,Y,,บริษัท กรุ๊ปบี จำกัด,155.00,Y,240.00,4.000,3.000,9.000
spacecraft-freedom-hazy-ipa,10470,Spacecraft Freedom Hazy IPA  330 ml,เบียร์คราฟท์,,N,,,,,,,179.00,8857127664255,,,Y,,บริษัท กรุ๊ปบี จำกัด,179.00,Y,250.00,4.000,3.000,6.000
spacecraft-spaceline-weissbier,10469,Spacecraft Spaceline Weissbier  330 ml,เบียร์คราฟท์,,N,,,,,,,139.00,8857127664231,,,Y,,บริษัท กรุ๊ปบี จำกัด,139.00,Y,190.00,0.000,3.000,6.000
spacecraft-starship,10081,Spacecraft Starship  330 ml,เบียร์คราฟท์,,N,,,,,,,155.00,8857127664200,,,Y,,บริษัท กรุ๊ปบี จำกัด,155.00,Y,240.00,17.000,3.000,9.000
spaceecraft-event-horizon-stout,10468,Spaceecraft Event Horizon Stout  330 ml,เบียร์คราฟท์,,N,,,,,,,129.00,8857127664132,,,Y,,บริษัท กรุ๊ปบี จำกัด,129.00,Y,180.00,2.000,3.000,6.000
spy-classic,10251,SPY CLASSIC 275 ml,เบียร์,,N,,,,,,,27.08,8850382130008,,,Y,,บริษัท โดโด้ ลิเคอร์ สโตร์ จำกัด,27.08,Y,35.00,12.000,,
spy-red,10250,SPY RED 275 ml,เบียร์,,N,,,,,,,27.08,8850382330002,,,Y,,บริษัท โดโด้ ลิเคอร์ สโตร์ จำกัด,27.08,Y,35.00,44.000,,
st.bernardus-abt12-330ml.,10660,St.Bernardus Abt12 330ml.,เบียร์คราฟท์,,N,,,,,,,145.00,54079021,,,Y,,บริษัท เมอรี่ ริช ด๊อก จำกัด,145.00,Y,200.00,4.000,3.000,6.000
st.bernardus-tripel-330ml.,10659,St.Bernardus Tripel 330ml.,เบียร์คราฟท์,,N,,,,,,,135.00,54079038,,,Y,,บริษัท เมอรี่ ริช ด๊อก จำกัด,135.00,Y,190.00,3.000,3.000,6.000
st.bernardus-wit-330ml.,10658,St.Bernardus Wit 330ml.,เบียร์คราฟท์,,N,,,,,,,130.00,54079052,,,Y,,บริษัท เมอรี่ ริช ด๊อก จำกัด,130.00,Y,180.00,3.000,3.000,6.000
stone-brewing-imperial-stout,10270,Stone Brewing Imperial Stout 355 ml,เบียร์คราฟท์,,N,,,,,,,224.00,636251908286,,,Y,,บริษัท เบียร์ทีค จำกัด,224.00,Y,310.00,2.000,0.000,6.000
stormtrooper-galactic-pale-ale,10184,Stormtrooper Galactic Pale Ale 330 ml,เบียร์คราฟท์,,N,,,,,,,158.87,5060435600966,,,Y,,บริษัท เมอรี่ ริช ด๊อก จำกัด,158.87,Y,209.00,6.000,3.000,6.000
stormtrooper-light2peed-pilsner,10045,Stormtrooper Light2peed Pilsner 330 ml,เบียร์คราฟท์,,N,,,,,,,165.83,5060435600973,,,Y,,บริษัท เมอรี่ ริช ด๊อก จำกัด,165.83,Y,209.00,6.000,3.000,6.000
stormtrooper-s.n.i.p.a,10182,Stormtrooper S.N.I.P.A 330 ml,เบียร์คราฟท์,,N,,,,,,,159.30,5060435600980,,,Y,,บริษัท เมอรี่ ริช ด๊อก จำกัด,159.30,Y,209.00,4.000,3.000,6.000
stormtrooper-shadow-stout,10181,Stormtrooper Shadow Stout 330 ml,เบียร์คราฟท์,,N,,,,,,,182.97,5060435601093,,,Y,,บริษัท เมอรี่ ริช ด๊อก จำกัด,182.97,Y,230.00,4.000,3.000,6.000
stormtrooper-space-hopern,10183,Stormtrooper space Hopern 330 ml,เบียร์คราฟท์,,N,,,,,,,180.08,5065008919018,,,Y,,บริษัท เมอรี่ ริช ด๊อก จำกัด,180.08,Y,230.00,8.000,3.000,6.000
sud-siam-white-ipa,10290,Sud Siam White IPA  330 ml,เบียร์คราฟท์,,N,,,,,,,139.00,8857128015995,,,Y,,บริษัท กรุ๊ปบี จำกัด,139.00,Y,190.00,3.000,3.000,9.000
surin-330ml,10356,SURIN 330ml,สุราชุมชน,,N,,,,,,,240.00,8859404950334,,,Y,,บริษัท สุรินทร์ โอทอป อินเตอร์เทรดเดอร์ จำกัด,240.00,Y,349.00,14.000,10.000,20.000
surin-750ml,10452,SURIN 750ml,สุราชุมชน,,N,,,,,,,490.00,JC10452,,,Y,,บริษัท สุรินทร์ โอทอป อินเตอร์เทรดเดอร์ จำกัด,490.00,Y,690.00,10.000,4.000,8.000
tamanohikari-junmai-ginjo-shuraku-sake-30-cl,10346,Tamanohikari Junmai Ginjo Shuraku Sake 30 CL,เหล้านำเข้า,,N,,,,,,,192.60,4907005003868,,,Y,,บริษัท อินดิเพนเด้นท์ ไวน์ แอนด์ สปิริต (ประเทศไทย) จำกัด,192.60,Y,219.00,2.000,1.000,2.000
tamanohikari-junmai-ginjo-shuraku-sake-72-cl,10400,Tamanohikari Junmai Ginjo Shuraku Sake 72 CL,เหล้านำเข้า,,N,,,,,,,363.80,4907005003622,,,Y,,บริษัท อินดิเพนเด้นท์ ไวน์ แอนด์ สปิริต (ประเทศไทย) จำกัด,363.80,Y,459.00,2.000,1.000,2.000
